row_grain,record_id,sample_id,provider,thread_id,record_type,concern_detection,concern_count_for_record,concern_instance_id,topic,necessity,gap_detected,gap_types
record_concern,RECORD_000422,GT_SAMPLE_000422,grok,Grok_POST_000106,post,True,4,GT_CONCERN_000280,C1.2_PRIVACY_MEMORY_PERSONALIZATION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000422,GT_SAMPLE_000422,grok,Grok_POST_000106,post,True,4,GT_CONCERN_000281,A4.1_PRIVACY_THIRD_PARTY_SHARING,True,False,
record_concern,RECORD_000422,GT_SAMPLE_000422,grok,Grok_POST_000106,post,True,4,GT_CONCERN_000282,A3.2_PRIVACY_DELETION_MECHANISM,True,False,
record_concern,RECORD_000423,GT_SAMPLE_000423,grok,Grok_POST_000106,comment,True,2,GT_CONCERN_000283,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000423,GT_SAMPLE_000423,grok,Grok_POST_000106,comment,True,2,GT_CONCERN_000284,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000424,GT_SAMPLE_000424,grok,Grok_POST_000107,post,False,0,,,,,
record_concern,RECORD_000425,GT_SAMPLE_000425,grok,Grok_POST_000107,comment,True,2,GT_CONCERN_000285,D1.1_PRIVACY_JURISDICTION_LAW,True,False,
record_concern,RECORD_000425,GT_SAMPLE_000425,grok,Grok_POST_000107,comment,True,2,GT_CONCERN_000286,B1.3_PRIVACY_TRANSPARENCY_DISCLOSURE,False,False,
record_concern,RECORD_000426,GT_SAMPLE_000426,grok,Grok_POST_000108,post,True,1,GT_CONCERN_000287,A2.1_PRIVACY_SERVICE_PROVISION,True,False,
record_without_concern,RECORD_000427,GT_SAMPLE_000427,grok,Grok_POST_000108,comment,False,0,,,,,
record_without_concern,RECORD_000428,GT_SAMPLE_000428,grok,Grok_POST_000108,comment,False,0,,,,,
record_concern,RECORD_000429,GT_SAMPLE_000429,grok,Grok_POST_000108,comment,True,2,GT_CONCERN_000288,A2.1_PRIVACY_SERVICE_PROVISION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000429,GT_SAMPLE_000429,grok,Grok_POST_000108,comment,True,2,GT_CONCERN_000289,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000430,GT_SAMPLE_000430,grok,Grok_POST_000109,post,True,2,GT_CONCERN_000290,A2.1_PRIVACY_SERVICE_PROVISION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000430,GT_SAMPLE_000430,grok,Grok_POST_000109,post,True,2,GT_CONCERN_000291,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000431,GT_SAMPLE_000431,grok,Grok_POST_000109,comment,True,2,GT_CONCERN_000292,C1.1_PRIVACY_OUTPUT_RISK,True,True,PRIVACY_EXPLICIT_POLICY_DISTRUST
record_concern,RECORD_000431,GT_SAMPLE_000431,grok,Grok_POST_000109,comment,True,2,GT_CONCERN_000293,A4.1_PRIVACY_THIRD_PARTY_SHARING,True,True,PRIVACY_EXPLICIT_POLICY_DISTRUST
record_concern,RECORD_000432,GT_SAMPLE_000432,grok,Grok_POST_000110,post,True,1,GT_CONCERN_000294,A3.1_PRIVACY_RETENTION_DURATION,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_without_concern,RECORD_000433,GT_SAMPLE_000433,grok,Grok_POST_000110,comment,False,0,,,,,
record_without_concern,RECORD_000434,GT_SAMPLE_000434,grok,Grok_POST_000110,comment,False,0,,,,,
record_without_concern,RECORD_000435,GT_SAMPLE_000435,grok,Grok_POST_000110,comment,False,0,,,,,
record_concern,RECORD_000436,GT_SAMPLE_000436,grok,Grok_POST_000110,comment,True,1,GT_CONCERN_000295,B1.1_PRIVACY_CONSENT_MECHANISM,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000437,GT_SAMPLE_000437,grok,Grok_POST_000110,comment,False,0,,,,,
record_without_concern,RECORD_000438,GT_SAMPLE_000438,grok,Grok_POST_000110,comment,False,0,,,,,
